name,company,image,for_gender,main accords,top notes,middle notes,base notes
Fresia Santa Maria Novella,Santa Maria Novella,https://fimgs.net/mdimg/perfume/375x500.11467.jpg,for women,"{'floral': '100', 'powdery': '58.4437', 'musky': '57.5023', 'violet': '51.1816'}",Freesia,"Violet, Rose de Mai, Western Skunk Cabbage","Musk, Iris"
Magnolia Santa Maria Novella,Santa Maria Novella,https://fimgs.net/mdimg/perfume/375x500.17978.jpg,for women,"{'white floral': '100', 'honey': '88.9473', 'floral': '88.2107', 'sweet': '59.4737', 'animalic': '49.8948', 'citrus': '46.2105'}",,,
Hwyl Aesop,Aesop,https://fimgs.net/mdimg/perfume/375x500.46895.jpg,for women and men,"{'woody': '100', 'aromatic': '77.475', 'fresh spicy': '56.0957', 'earthy': '53.1499', 'amber': '50.2337', 'warm spicy': '46.1722', 'mossy': '44.5802'}","Spices, Thyme","Cypress, Woody Notes","Vetiver, Olibanum, Oakmoss"
Tam Dao Eau de Parfum Diptyque,Diptyque,https://fimgs.net/mdimg/perfume/375x500.49104.jpg,for women and men,"{'woody': '100', 'powdery': '58.1862', 'warm spicy': '54.4618', 'aromatic': '46.0261'}",,,
Kyoto Diptyque,Diptyque,https://fimgs.net/mdimg/perfume/375x500.69014.jpg,for women and men,"{'rose': '100', 'earthy': '94.8983', 'woody': '86.7713', 'aromatic': '81.9066', 'amber': '73.7796', 'smoky': '68.9153', 'balsamic': '54.3221', 'floral': '51', 'warm spicy': '49.4575', 'green': '44.8306'}",,,
Do Son Eau de Parfum Diptyque,Diptyque,https://fimgs.net/mdimg/perfume/375x500.49098.jpg,for women and men,"{'tuberose': '100', 'white floral': '90.8424', 'musky': '56.3529', 'animalic': '54.3599', 'green': '53.6848'}",,,
Fucking Fabulous Tom Ford,Tom Ford,https://fimgs.net/mdimg/perfume/375x500.46513.jpg,for women and men,"{'aromatic': '100', 'leather': '93.2968', 'vanilla': '90.8516', 'almond': '85.0555', 'amber': '80.5207', 'woody': '79.3281', 'lavender': '75.8385', 'sweet': '75.7519', 'powdery': '71.1956', 'nutty': '63.033'}","Lavender, Clary Sage","Leather, Bitter Almond, Vanilla, Orris","Leather, Tonka Bean, Cashmeran, White Woods, Amber"
Neroli Portofino Forte Tom Ford,Tom Ford,https://fimgs.net/mdimg/perfume/375x500.35575.jpg,for women and men,"{'citrus': '100', 'white floral': '71.7811', 'fresh spicy': '66.9397', 'aromatic': '60.5886', 'green': '57.0085', 'woody': '49.1244', 'musky': '44.1459'}",,,
Wild Bluebell (2020) Jo Malone London,Jo Malone London,https://fimgs.net/mdimg/perfume/375x500.64666.jpg,for women and men,"{'white floral': '100', 'musky': '67.3334', 'rose': '64.9999', 'fresh': '60.3334', 'powdery': '50.0667', 'green': '48.6665', 'floral': '44.9334'}","Clove, Bluebell","Lily-of-the-Valley, Rose Hip, Jasmine","Musk, White Amber"
Inflorescence Byredo,Byredo,https://fimgs.net/mdimg/perfume/375x500.17798.jpg,for women,"{'white floral': '100', 'floral': '88.0491', 'fresh': '62.3634', 'green': '51.4334'}","Pink Freesia, Rose","Lily-of-the-Valley, Magnolia",Jasmine
From the Garden Maison Martin Margiela,Maison Martin Margiela,https://fimgs.net/mdimg/perfume/375x500.87457.jpg,for women and men,"{'aromatic': '100', 'fresh spicy': '88.7813', 'green': '63.785', 'citrus': '54.557', 'patchouli': '48.3529', 'warm spicy': '44.7342'}","Tomato Leaf, Green Mandarin",Geranium,Patchouli
Reptile Celine,Celine,https://fimgs.net/mdimg/perfume/375x500.57924.jpg,for women and men,"{'mossy': '100', 'woody': '92.0667', 'leather': '90.6668', 'earthy': '79.0002', 'fresh spicy': '76.6668', 'musky': '74.8002', 'animalic': '67.0536', 'powdery': '60.6135', 'warm spicy': '48.6668', 'smoky': '48.2'}",,,
Pleasures Intense Estée Lauder,Estée Lauder,https://fimgs.net/mdimg/perfume/375x500.539.jpg,for women,"{'white floral': '100', 'floral': '77.1183', 'fresh': '63.8209', 'rose': '58.7651', 'woody': '58.442', 'soft spicy': '56.43', 'fruity': '55.7896', 'sweet': '45.5955'}","Green Lily, Peony, Black Currant, Ylang-Ylang, Cassis","Lily, Jasmine, Tiare Flower, Moroccan Rose","Maple, Vanilla, Styrax, Benzoin"
Ikat Jasmine Aerin Lauder,Aerin Lauder,https://fimgs.net/mdimg/perfume/375x500.19058.jpg,for women,"{'white floral': '100', 'tuberose': '44.0061'}",,,
Tangier Vanille Aerin Lauder,Aerin Lauder,https://fimgs.net/mdimg/perfume/375x500.39441.jpg,for women,"{'vanilla': '100', 'powdery': '96.832', 'amber': '90.621', 'woody': '70.0555', 'musky': '60.8825', 'citrus': '56.3073', 'rose': '48.3007', 'balsamic': '48.0035', 'sweet': '47.0883', 'animalic': '46.7567'}","Vanilla, Bergamot, Rose",Amber,"Sandalwood, Musk"
Fleur de Maté Versace,Versace,https://fimgs.net/mdimg/perfume/375x500.70883.jpg,for women and men,"{'woody': '100', 'earthy': '64.3311', 'patchouli': '61.2102', 'aromatic': '55.4141', 'fresh spicy': '50.9555', 'warm spicy': '49.6178'}",,,
Tabac Imperial Versace,Versace,https://fimgs.net/mdimg/perfume/375x500.70887.jpg,for women and men,"{'sweet': '100', 'woody': '90.2327', 'tobacco': '90.2327', 'honey': '82.9071', 'warm spicy': '71.1045', 'earthy': '59.9806', 'patchouli': '59.8449', 'amber': '53.0618', 'herbal': '51.9767', 'floral': '45.872'}",,,
Red for Men Giorgio Beverly Hills,Giorgio Beverly Hills,https://fimgs.net/mdimg/perfume/375x500.5233.jpg,for men,"{'aromatic': '100', 'fresh spicy': '95.0519', 'herbal': '62.5519', 'woody': '60.5194', 'leather': '54.6753', 'mossy': '51.4286', 'warm spicy': '50.0519', 'earthy': '50.0391', 'floral': '48.0585', 'amber': '47.0131'}","Artemisia, Caraway, Basil, Bergamot","Carnation, Juniper Berries, Thyme, Geranium, Rose, Jasmine","Leather, Oakmoss, Amber, Patchouli, Cedar"
Noir Kogane Giorgio Armani,Giorgio Armani,https://fimgs.net/mdimg/perfume/375x500.88628.jpg,for women and men,"{'leather': '100', 'tobacco': '89.8866', 'aromatic': '88.1821', 'warm spicy': '67.6704', 'earthy': '56.2501', 'animalic': '56.1366', 'woody': '55.4548', 'sweet': '53.2956', 'metallic': '52.1593', 'balsamic': '50.4547'}","Tobacco, Haitian Vetiver","Saffron, elemi",Leather
Iberian Leather Memo Paris,Memo Paris,https://fimgs.net/mdimg/perfume/375x500.72554.jpg,for women and men,"{'woody': '100', 'aromatic': '82.397', 'warm spicy': '79.4927', 'fresh spicy': '69.7591', 'leather': '68.7384', 'earthy': '61.1637', 'oud': '55.9042', 'powdery': '52.9605', 'animalic': '49.8598', 'patchouli': '49.8208'}","Geranium, Coriander, Rosemary, Bergamot","Saffron, Clove, Iris, Cinnamon, Osmanthus, Jasmine, Rose, Lily-of-the-Valley","Leather, Agarwood (Oud), Patchouli, Vetiver, Oakmoss, Sandalwood, Balsam Fir, Cedar, Amber, Musk, Vanilla"
Afternoon Swim Louis Vuitton,Louis Vuitton,https://fimgs.net/mdimg/perfume/375x500.53947.jpg,for women and men,{'citrus': '100'},,,
Virgin Island Water Creed,Creed,https://fimgs.net/mdimg/perfume/375x500.899.jpg,for women and men,"{'citrus': '100', 'sweet': '79.8811', 'coconut': '76.3594', 'vanilla': '50.941', 'lactonic': '46.2257', 'rum': '46.029', 'fresh spicy': '45.1636', 'woody': '44.2576'}","Coconut, Lime, White Bergamot, Sicilian Mandarin","Ginger, Ylang-Ylang, Indian Jasmine, Hibiscus","White Rum, Sugar Cane, Musk"
Lilac Path Aerin Lauder,Aerin Lauder,https://fimgs.net/mdimg/perfume/375x500.19057.jpg,for women,"{'white floral': '100', 'floral': '97.6216', 'fresh': '63.8107', 'green': '58.9188', 'musky': '49.3244', 'amber': '45.4594'}",,,
Rose Pompon Eau de Parfum 2020 Goutal,Goutal,https://fimgs.net/mdimg/perfume/375x500.60253.jpg,for women,"{'rose': '100', 'fruity': '63.3599', 'powdery': '59.1063', 'sweet': '58.8839', 'vanilla': '58.7451', 'violet': '52.2399', 'floral': '50.9054'}","Raspberry, Grapefruit, Black Currant, Pink Pepper","Bulgarian Rose, Taif Rose, Violet","Vanilla, Indonesian Patchouli Leaf, Amber, Benzoin, Resin"
A La Rose Maison Francis Kurkdjian,Maison Francis Kurkdjian,https://fimgs.net/mdimg/perfume/375x500.29083.jpg,for women,"{'rose': '100', 'citrus': '82.8019', 'floral': '76.8633', 'powdery': '63.353', 'violet': '56.0783', 'woody': '50.1169', 'musky': '49.3071', 'fresh spicy': '47.0104'}","Calabrian bergamot, California Orange","Bulgarian Rose, Grasse Rose, Violet, Magnolia","Musk, Cedar"
Garden Roses Burberry,Burberry,https://fimgs.net/mdimg/perfume/375x500.45420.jpg,for women and men,"{'citrus': '100', 'green': '84.1765', 'rose': '75.7731', 'aromatic': '71.4353', 'fruity': '70.1404', 'woody': '69.1044', 'fresh': '54.9907', 'musky': '54.6024', 'floral': '54.0194', 'fresh spicy': '49.7464'}","Italian Lemon, Grapefruit, Bergamot","Bulgarian Rose, Green Notes, Black Currant, Apple, Lily-of-the-Valley","Vetiver, White Musk, Cedar"
White Musk Breeze The Body Shop,The Body Shop,https://fimgs.net/mdimg/perfume/375x500.7972.jpg,for women,"{'musky': '100', 'sweet': '84.0749', 'yellow floral': '82.4999', 'powdery': '81.3332', 'vanilla': '76.9582', 'woody': '54.4997', 'white floral': '53.3335', 'balsamic': '44.5834'}","Lime, Elemi resin, Orange, Peach, Plum, Grapefruit, Amalfi Lemon, Green Notes","Ylang-Ylang, Jasmine, Lily-of-the-Valley, Tincture of Rose, Tagetes, Water Notes, Carnation","Musk, Vanille, Virginia Cedar, Patchouli"
Red Roses Cologne (2023) Jo Malone London,Jo Malone London,https://fimgs.net/mdimg/perfume/375x500.79465.jpg,for women,"{'rose': '100', 'floral': '51.7242'}",Lemon,Red Rose,Honeycomb
Tuberose Jo Malone London,Jo Malone London,https://fimgs.net/mdimg/perfume/375x500.5583.jpg,for women,"{'white floral': '100', 'tuberose': '77.7274', 'woody': '55.6535', 'animalic': '48.5938', 'mossy': '45.909'}",African Orange Flower,"Tuberose, Jasmine, Peach","Sandalwood, Oakmoss"
Ellenisia Penhaligon's,Penhaligon's,https://fimgs.net/mdimg/perfume/375x500.4554.jpg,for women,"{'white floral': '100', 'tuberose': '58.1236', 'fruity': '49.1511', 'ozonic': '46.0448', 'animalic': '45.2568', 'green': '44.4087'}","Violet Leaf, Mandarin Orange","Gardenia, Tuberose, Jasmine, Rose","Plum, Vanilla"
Flower Market Maison Martin Margiela,Maison Martin Margiela,https://fimgs.net/mdimg/perfume/375x500.15260.jpg,for women,"{'white floral': '100', 'floral': '81.5425', 'tuberose': '70.4912', 'green': '62.6063', 'rose': '57.917', 'animalic': '44.0277'}","Freesia, Green Leaves","Tuberose, Jasmine Sambac, Egyptian Jasmine, Rose de Mai","Peach, Oakmoss, Cedar"
L'Eau Eau de Toilette Diptyque,Diptyque,https://fimgs.net/mdimg/perfume/375x500.3833.jpg,for women and men,"{'warm spicy': '100', 'cinnamon': '62.7853', 'rose': '50.2662', 'fresh spicy': '49.4241', 'aromatic': '46.8194'}","Cinnamon, Rose",Geranium,"Cloves, Sandalwood"
Velvet Desert Oud Dolce&Gabbana,Dolce&Gabbana,https://fimgs.net/mdimg/perfume/375x500.18165.jpg,for women and men,"{'amber': '100', 'oud': '69.67', 'smoky': '62.5395', 'musky': '53.3501', 'balsamic': '50.3371', 'powdery': '46.6841', 'warm spicy': '46.2699'}",,,
Saffron Flower Jardin de Parfums,Jardin de Parfums,https://fimgs.net/mdimg/perfume/375x500.49623.jpg,for women and men,"{'leather': '100', 'aromatic': '77.8947', 'woody': '76.9735', 'warm spicy': '61.3159', 'animalic': '57.6314', 'earthy': '55.7894', 'citrus': '48.4212', 'fresh spicy': '48.4212', 'fruity': '48.4212', 'metallic': '48.4212'}","Saffron, Juniper Berries, Grapefruit","Leather, Violet","Vetiver, Raspberry, Cashmere Wood"
Oud & Bergamot Jo Malone London,Jo Malone London,https://fimgs.net/mdimg/perfume/375x500.12928.jpg,for women and men,"{'citrus': '100', 'oud': '73.7393', 'woody': '66.9014', 'fresh spicy': '62.7918', 'aromatic': '49.414'}",,,
Kenzo Amour Le Parfum Kenzo,Kenzo,https://fimgs.net/mdimg/perfume/375x500.4696.jpg,for women,"{'amber': '100', 'vanilla': '66.3694', 'warm spicy': '57.7205', 'balsamic': '55.8886', 'smoky': '52.6658'}","Incense, Rice","Frangipani, Patchouli","Vanilla, Benzoin, Amber"
Patchouli 24 Perfume Oil Le Labo,Le Labo,https://fimgs.net/mdimg/perfume/375x500.17276.jpg,for women and men,"{'leather': '100', 'vanilla': '96.111', 'woody': '92.2224', 'smoky': '85.9998', 'amber': '84.4444', 'patchouli': '68.8888', 'balsamic': '67.9169', 'warm spicy': '54.8891', 'powdery': '49.8335', 'earthy': '45.5556'}",,,
Adidas 3 Man Adidas,Adidas,https://fimgs.net/mdimg/perfume/375x500.1829.jpg,for men,"{'woody': '100', 'musky': '68.8889', 'powdery': '68.8889', 'warm spicy': '45.5556'}",,,
Man Adnan B.,Adnan B.,https://fimgs.net/mdimg/perfume/375x500.42028.jpg,for men,"{'amber': '100', 'woody': '84.7894', 'musky': '76.5635', 'sweet': '73.304', 'powdery': '64.845', 'honey': '59.4899', 'floral': '53.8248', 'fruity': '50.9535', 'vanilla': '50.6431', 'aquatic': '48.9357'}","Pear, Bergamot, Lotus","Amber, Cashmere Wood, Sandalwood","Honey, Tonka Bean, Musk"
Ébano Salvia Adolfo Dominguez,Adolfo Dominguez,https://fimgs.net/mdimg/perfume/375x500.80321.jpg,for men,"{'woody': '100', 'aromatic': '53.7201', 'warm spicy': '48.8213', 'powdery': '47.0165', 'citrus': '46.7588', 'fresh spicy': '45.5986', 'musky': '44.8251'}","Pink Pepper, Grapefruit, Bergamot","Cedar, Carnation, Nutmeg","Sandalwood, Cashmere Wood, Vetiver"
